Zeit;Fahrradbruecke;Fahrradbruecke stadteinwaerts;Fahrradbruecke stadtauswaerts;Symbol Wetter;Temperatur (°C);Gefuehlte Temperatur (°C);Regen (mm);Quelle
16.03.2022 20:00;328;157;171;Sonnig;11;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
16.03.2022 21:00;225;103;122;Sonnig;9;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
16.03.2022 22:00;158;63;95;Sonnig;8;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
16.03.2022 23:00;95;39;56;Sonnig;7;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 00:00;64;18;46;Sonnig;6;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 01:00;23;4;19;Sonnig;6;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 02:00;17;9;8;Leichter Nebel;5;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 03:00;3;1;2;Leichter Nebel;5;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 04:00;12;8;4;Leichter Nebel;4;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 05:00;48;29;19;Leichter Nebel;4;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 06:00;164;90;74;Leichter Nebel;3;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 07:00;980;647;333;Leichter Nebel;4;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 08:00;699;375;324;Bewoelkt;6;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 09:00;673;383;290;Bewoelkt;7;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 10:00;399;218;181;Bewoelkt;9;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 11:00;590;303;287;Sonnig;11;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 12:00;572;254;318;Sonnig;13;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 13:00;816;384;432;Sonnig;13;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 14:00;570;288;282;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 15:00;835;376;459;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 16:00;742;355;387;Sonnig;13;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 17:00;874;350;524;Sonnig;12;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 18:00;688;308;380;Sonnig;11;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 19:00;497;252;245;Sonnig;9;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 20:00;337;168;169;Sonnig;7;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 21:00;234;96;138;Sonnig;5;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 22:00;167;71;96;Sonnig;6;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
17.03.2022 23:00;111;41;70;Leicht bewoelkt;6;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 00:00;84;41;43;Leicht bewoelkt;7;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 01:00;39;11;28;Leicht bewoelkt;6;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 02:00;13;10;3;Leicht bewoelkt;6;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 03:00;10;6;4;Leicht bewoelkt;5;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 04:00;9;6;3;Leicht bewoelkt;5;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 05:00;40;29;11;Bedeckt;5;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 06:00;155;97;58;Bedeckt;5;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 07:00;860;556;304;Bedeckt;6;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 08:00;582;327;255;Bedeckt;6;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 09:00;595;367;228;Bedeckt;6;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 10:00;412;225;187;Bedeckt;8;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 11:00;563;284;279;Leicht bewoelkt;9;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 12:00;657;289;368;Leicht bewoelkt;11;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 13:00;907;350;557;Leicht bewoelkt;12;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 14:00;626;292;334;Leicht bewoelkt;12;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 15:00;734;328;406;Leicht bewoelkt;13;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 16:00;649;298;351;Leicht bewoelkt;13;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 17:00;678;311;367;Sonnig;12;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 18:00;549;231;318;Sonnig;12;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 19:00;428;233;195;Sonnig;11;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 20:00;301;158;143;Sonnig;9;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 21:00;209;111;98;Sonnig;8;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 22:00;163;71;92;Sonnig;7;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
18.03.2022 23:00;139;69;70;Sonnig;6;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 00:00;103;26;77;Sonnig;5;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 01:00;69;29;40;Sonnig;5;0;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 02:00;52;9;43;Sonnig;4;0;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 03:00;31;4;27;Sonnig;4;-1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 04:00;20;9;11;Sonnig;3;-2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 05:00;34;20;14;Sonnig;2;-2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 06:00;37;18;19;Sonnig;2;-3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 07:00;66;29;37;Sonnig;3;-1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 08:00;161;90;71;Sonnig;4;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 09:00;316;179;137;Sonnig;6;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 10:00;417;229;188;Sonnig;8;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 11:00;542;299;243;Sonnig;11;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 12:00;546;299;247;Sonnig;13;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 13:00;536;274;262;Sonnig;13;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 14:00;562;279;283;Sonnig;13;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 15:00;628;314;314;Sonnig;13;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 16:00;556;274;282;Sonnig;12;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 17:00;533;253;280;Sonnig;11;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 18:00;474;240;234;Sonnig;9;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 19:00;337;171;166;Sonnig;8;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 20:00;257;138;119;Bewoelkt;6;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 21:00;178;94;84;Bewoelkt;4;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 22:00;135;48;87;Bewoelkt;4;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
19.03.2022 23:00;122;40;82;Sonnig;3;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 00:00;87;30;57;Sonnig;3;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 01:00;60;16;44;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 02:00;55;20;35;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 03:00;46;18;28;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 04:00;38;17;21;Sonnig;1;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 05:00;25;16;9;Sonnig;1;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 06:00;42;24;18;Sonnig;1;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 07:00;52;24;28;Sonnig;3;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 08:00;71;34;37;Sonnig;5;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 09:00;169;70;99;Sonnig;7;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 10:00;210;112;98;Sonnig;9;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 11:00;300;149;151;Sonnig;11;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 12:00;393;190;203;Sonnig;13;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 13:00;458;221;237;Sonnig;13;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 14:00;512;269;243;Sonnig;13;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 15:00;522;283;239;Sonnig;13;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 16:00;504;259;245;Sonnig;12;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 17:00;500;258;242;Sonnig;10;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 18:00;416;183;233;Sonnig;9;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 19:00;244;132;112;Sonnig;7;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 20:00;181;76;105;Sonnig;6;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 21:00;111;46;65;Sonnig;4;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 22:00;73;37;36;Sonnig;3;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
20.03.2022 23:00;57;24;33;Sonnig;3;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 00:00;19;6;13;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 01:00;6;5;1;Sonnig;2;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 02:00;9;4;5;Sonnig;1;0;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 03:00;8;3;5;Sonnig;1;-1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 04:00;5;3;2;Sonnig;0;-1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 05:00;34;23;11;Sonnig;0;-1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 06:00;151;87;64;Sonnig;-1;-2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 07:00;965;624;341;Sonnig;2;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 08:00;641;359;282;Sonnig;4;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 09:00;630;379;251;Sonnig;7;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 10:00;375;201;174;Sonnig;9;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 11:00;565;311;254;Sonnig;12;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 12:00;534;240;294;Sonnig;14;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 13:00;916;391;525;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 14:00;661;330;331;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 15:00;966;421;545;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 16:00;817;379;438;Sonnig;12;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 17:00;984;438;546;Sonnig;11;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 18:00;815;348;467;Sonnig;9;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 19:00;503;219;284;Sonnig;8;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 20:00;333;139;194;Sonnig;6;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 21:00;190;78;112;Sonnig;5;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 22:00;142;64;78;Sonnig;4;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
21.03.2022 23:00;60;21;39;Sonnig;3;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 00:00;37;19;18;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 01:00;13;7;6;Sonnig;1;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 02:00;7;4;3;Sonnig;1;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 03:00;7;5;2;Sonnig;1;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 04:00;10;9;1;Sonnig;0;0;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 05:00;49;33;16;Sonnig;0;0;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 06:00;182;100;82;Sonnig;-1;-1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 07:00;1059;683;376;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 08:00;704;393;311;Sonnig;4;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 09:00;643;382;261;Sonnig;7;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 10:00;429;242;187;Sonnig;9;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 11:00;649;341;308;Sonnig;11;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 12:00;658;306;352;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 13:00;882;394;488;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 14:00;647;350;297;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 15:00;1022;477;545;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 16:00;891;393;498;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 17:00;1058;462;596;Sonnig;12;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 18:00;830;358;472;Sonnig;11;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 19:00;558;250;308;Sonnig;9;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 20:00;365;162;203;Sonnig;7;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 21:00;215;95;120;Sonnig;5;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 22:00;166;69;97;Sonnig;4;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
22.03.2022 23:00;95;36;59;Sonnig;3;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 00:00;47;18;29;Sonnig;3;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 01:00;14;6;8;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 02:00;13;6;7;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 03:00;6;4;2;Sonnig;1;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 04:00;9;7;2;Sonnig;1;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 05:00;55;32;23;Sonnig;1;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 06:00;187;108;79;Sonnig;0;0;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 07:00;1067;712;355;Sonnig;3;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 08:00;747;435;312;Sonnig;5;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 09:00;694;415;279;Sonnig;8;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 10:00;434;237;197;Sonnig;10;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 11:00;635;284;351;Sonnig;12;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 12:00;716;331;385;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 13:00;1021;513;508;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 14:00;652;320;332;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 15:00;941;422;519;Sonnig;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 16:00;922;424;498;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 17:00;1109;524;585;Sonnig;13;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 18:00;831;358;473;Sonnig;11;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 19:00;557;233;324;Sonnig;9;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 20:00;395;182;213;Sonnig;7;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 21:00;221;79;142;Sonnig;6;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 22:00;182;72;110;Sonnig;5;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
23.03.2022 23:00;114;44;70;Sonnig;4;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 00:00;51;10;41;Sonnig;4;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 01:00;28;8;20;Sonnig;3;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 02:00;18;11;7;Sonnig;3;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 03:00;13;4;9;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 04:00;9;5;4;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 05:00;61;39;22;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 06:00;164;95;69;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 07:00;1046;703;343;Sonnig;4;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 08:00;748;424;324;Sonnig;6;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 09:00;698;410;288;Sonnig;9;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 10:00;433;238;195;Sonnig;11;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 11:00;599;316;283;Sonnig;13;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 12:00;716;301;415;Sonnig;15;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 13:00;954;415;539;Sonnig;15;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 14:00;632;296;336;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 15:00;1001;480;521;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 16:00;906;426;480;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 17:00;1114;469;645;Sonnig;13;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 18:00;868;400;468;Sonnig;11;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 19:00;619;280;339;Sonnig;9;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 20:00;356;177;179;Sonnig;8;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 21:00;240;103;137;Sonnig;6;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 22:00;208;82;126;Sonnig;5;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
24.03.2022 23:00;118;30;88;Sonnig;5;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 00:00;54;21;33;Sonnig;4;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 01:00;35;15;20;Sonnig;4;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 02:00;19;12;7;Sonnig;3;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 03:00;21;17;4;Sonnig;3;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 04:00;15;11;4;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 05:00;47;31;16;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 06:00;178;102;76;Sonnig;2;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 07:00;918;590;328;Sonnig;4;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 08:00;641;359;282;Sonnig;7;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 09:00;608;367;241;Sonnig;9;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 10:00;520;290;230;Sonnig;11;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 11:00;803;441;362;Sonnig;12;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 12:00;815;333;482;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 13:00;1028;400;628;Sonnig;14;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 14:00;816;389;427;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 15:00;919;441;478;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 16:00;782;361;421;Sonnig;14;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 17:00;893;451;442;Sonnig;12;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 18:00;732;324;408;Sonnig;11;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 19:00;534;226;308;Sonnig;9;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 20:00;318;167;151;Sonnig;7;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 21:00;240;128;112;Sonnig;6;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 22:00;223;90;133;Sonnig;5;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.03.2022 23:00;161;68;93;Sonnig;4;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 00:00;150;52;98;Sonnig;4;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 01:00;80;30;50;Sonnig;3;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 02:00;64;25;39;Sonnig;3;2;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 03:00;25;10;15;Sonnig;3;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 04:00;26;14;12;Sonnig;2;1;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 05:00;29;13;16;Sonnig;2;0;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 06:00;46;25;21;Sonnig;2;0;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 07:00;65;25;40;Sonnig;4;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 08:00;204;103;101;Sonnig;7;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 09:00;384;221;163;Sonnig;9;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 10:00;485;266;219;Sonnig;11;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 11:00;520;321;199;Sonnig;13;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 12:00;623;341;282;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 13:00;717;346;371;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 14:00;687;350;337;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 15:00;674;335;339;Sonnig;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 16:00;664;313;351;Sonnig;16;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 17:00;700;338;362;Sonnig;14;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 18:00;547;252;295;Sonnig;13;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 19:00;391;213;178;Sonnig;11;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.03.2022 20:00;353;170;183;Sonnig;9;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
